refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,Town,dataset
https://dbpedia.org/page/Baalbek-Hermel_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qarha+Baalbek,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Qarha Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,3.5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qarhaiya,https://impact.cib.gov.lb/home#open_data_section,2e+00,Impact Open Data,5e+00,1e+01,1e+01,3.8e+01,0e+00,Qarhaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,1.5e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qarsaita,https://impact.cib.gov.lb/home#open_data_section,2.2e+01,Impact Open Data,1.5e+01,1e+01,2e+01,8e+00,1e+01,Qarsaita,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,1e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qartaba,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1e+01,1.5e+01,1e+01,1.5e+01,1e+01,Qartaba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hermel_District,5e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaser,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,2.5e+01,2e+01,2.5e+01,0e+00,Qaser,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,5e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qatrani,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,2e+01,1e+01,2e+01,1e+01,Qatrani,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,4e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qattineh-Miniyeh,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,2e+01,2e+01,2e+01,1e+00,Qattineh-Miniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bsharri_District,3e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaynour,https://impact.cib.gov.lb/home#open_data_section,4.5e+01,Impact Open Data,2e+01,1.4e+01,8e+00,5e+00,5e+00,Qaynour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,2.5e+01,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qaytouleh,https://impact.cib.gov.lb/home#open_data_section,2e+00,Impact Open Data,1e+01,1.5e+01,5e+00,4.2e+01,1e+00,Qaytouleh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qbaiyat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,2e+01,1.5e+01,5e+00,1e+01,Qbaiyat Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,1e+01,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qelaya,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,1e+01,5e+00,1e+01,5e+00,Qelaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,1e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qennabet+Broummana,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2.5e+01,2e+01,3e+01,9e+00,5e+00,Qennabet Broummana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,1e+01,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qennarit,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,2.5e+01,2.5e+01,1e+01,2e+01,2e+00,Qennarit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5e+01,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qild+Es+Sabea,https://impact.cib.gov.lb/home#open_data_section,3e+00,Impact Open Data,5e+00,1e+01,1e+00,3e+01,1e+00,Qild Es Sabea,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qlaiaa,https://impact.cib.gov.lb/home#open_data_section,2.4e+01,Impact Open Data,3e+01,3.5e+01,2e+00,7e+00,1e+00,Qlaiaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qlaileh+Harfoush,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Qlaileh Harfoush,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,1e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qlaileh+Sour,https://impact.cib.gov.lb/home#open_data_section,1.4e+01,Impact Open Data,3e+01,2e+01,5e+00,2e+01,1e+01,Qlaileh Sour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,0e+00,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qleiaat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,0e+00,Qleiaat Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qleiaat+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,1e+02,Qleiaat Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qloud+El-Baqieh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1e+01,2e+01,1e+01,3e+01,0e+00,Qloud El-Baqieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,3e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qmatiyeh,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,1e+01,1e+01,7e+00,1e+01,Qmatiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bsharri_District,1e+00,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qnat,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,4e+01,1.1e+01,5e+00,1e+01,3e+00,Qnat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,5e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qobbayaa,https://impact.cib.gov.lb/home#open_data_section,2.7e+01,Impact Open Data,2.7e+01,2e+01,6e+00,1e+01,5e+00,Qobbayaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qornayel,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1e+01,1.5e+01,2e+01,2e+01,5e+00,Qornayel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qornet+Aakkar,https://impact.cib.gov.lb/home#open_data_section,1.7e+01,Impact Open Data,3e+01,2.5e+01,5e+00,2e+01,2e+00,Qornet Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qornet+El-Hamra,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2.5e+01,1e+01,1e+01,1e+01,2e+01,Qornet El-Hamra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qortada,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,2e+01,1e+01,1e+01,8e+00,1e+01,Qortada,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,3e+00,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qoubber+Chamra,https://impact.cib.gov.lb/home#open_data_section,2e+00,Impact Open Data,1.5e+01,1.5e+01,2.5e+01,4e+01,0e+00,Qoubber Chamra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,5e+00,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qounaitra,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,1.5e+01,5e+00,4e+01,5e+00,Qounaitra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qoussaya,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,3e+01,2e+01,8e+00,1.5e+01,1e+01,Qoussaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,2e+01,4e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraine,https://impact.cib.gov.lb/home#open_data_section,1.2e+01,Impact Open Data,3e+01,2e+01,8e+00,1e+01,0e+00,Qraine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyat,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,1e+01,2e+01,1e+00,4.5e+01,1e+00,Qraiyat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyeh,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,2.5e+01,1e+01,2.2e+01,1e+00,1e+00,Qraiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyet+Jlayse,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,3e+01,1e+01,3e+01,0e+00,Qraiyet Jlayse,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyet+Saida,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Qraiyet Saida,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Nabatieh_Governorate,1e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qsaibet+En-Nabatiyeh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,5e+00,NaN,4e+00,NaN,Qsaibet En-Nabatiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qsarnaba,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,2e+01,2.9e+01,5e+00,2.5e+01,6e+00,Qsarnaba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Raachine,https://impact.cib.gov.lb/home#open_data_section,3.8e+01,Impact Open Data,2e+01,2e+01,1e+01,5e+00,2e+00,Raachine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,5e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Raait,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2.5e+01,5e+00,2.5e+01,1e+01,Raait,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rabb+Et-Tlatine,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1e+01,4e+01,1e+01,3e+01,0e+00,Rabb Et-Tlatine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rabieh,https://impact.cib.gov.lb/home#open_data_section,7.2e+01,Impact Open Data,1e+01,1e+00,5e+00,1e+00,1e+01,Rabieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,5e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaaine,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,2e+01,5e+00,1e+01,5e+00,2e+01,Rachaaine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,5e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaf,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,5e+00,3.5e+01,4e+00,4.5e+01,1e+00,Rachaf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hasbaya_District,2e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaiya+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1.5e+01,3.5e+01,2e+00,4e+01,1e+00,Rachaiya El-Foukhar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,2e+01,4e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaya+El+Wadi,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,1.7e+01,1e+01,1.7e+01,1e+00,Rachaya El Wadi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,5e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rafid+Rachaya,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2e+01,2.5e+01,1e+01,1e+01,5e+00,Rafid Rachaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rahbeh,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,4e+01,1e+01,5e+00,1e+01,0e+00,Rahbeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ram,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,1e+01,2.5e+01,2e+01,2.5e+01,2e+00,Ram,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ramlieh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Ramlieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ramyet+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,3e+01,1.5e+01,1.5e+01,1e+01,5e+00,Ramyet Bent Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1e+00,7e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+Baalbek+Ech-Charqi,https://impact.cib.gov.lb/home#open_data_section,2.2e+01,Impact Open Data,3.5e+01,1.2e+01,1.5e+01,8e+00,7e+00,Ras Baalbek Ech-Charqi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+El+Matn,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Ras El Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,2e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+El-Href,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2.5e+01,2e+01,1e+01,1.5e+01,3e+00,Ras El-Href,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,1e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+Kifa,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.5e+01,2e+01,3e+00,1.5e+01,7e+00,Ras Kifa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,5e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+Masqa,https://impact.cib.gov.lb/home#open_data_section,1.4e+01,Impact Open Data,2e+01,2.5e+01,1e+01,2.5e+01,1e+00,Ras Masqa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,3e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rasha,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,1e+01,1.2e+01,5e+00,1e+01,Rasha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rashana,https://impact.cib.gov.lb/home#open_data_section,7.3e+01,Impact Open Data,0e+00,0e+00,2e+00,5e+00,2e+01,Rashana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,3e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rawda+Bekaa,https://impact.cib.gov.lb/home#open_data_section,4e+00,Impact Open Data,3.5e+01,3e+01,6e+00,2e+01,2e+00,Rawda Bekaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,1e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rawda+Village,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1e+01,2e+01,1e+01,4e+01,5e+00,Rawda Village,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rayfoun,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,3.5e+01,1e+01,5e+00,1e+01,5e+00,Rayfoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rechdibbine,https://impact.cib.gov.lb/home#open_data_section,3.8e+01,Impact Open Data,1.5e+01,1e+01,3e+01,5e+00,2e+00,Rechdibbine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,1e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Richmaiya,https://impact.cib.gov.lb/home#open_data_section,5.3e+01,Impact Open Data,1e+01,7e+00,3e+00,6e+00,2e+01,Richmaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihan+Jezzine,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Rihan Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihana,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,1.5e+01,1e+01,2e+01,1e+01,Rihana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihaniyet+Aakkar,https://impact.cib.gov.lb/home#open_data_section,1.3e+01,Impact Open Data,2.2e+01,2.5e+01,1.5e+01,2.2e+01,1e+00,Rihaniyet Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,5e+00,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihaniyet+Minie,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2.5e+01,1.5e+01,5e+00,1e+01,1e+01,Rihaniyet Minie,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,0e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rijmeh,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,3e+01,3e+01,5e+00,5e+00,5e+00,Rijmeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,1e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rimat,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1e+01,3e+01,1e+01,1.5e+01,5e+00,Rimat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rimhala,https://impact.cib.gov.lb/home#open_data_section,5e+01,Impact Open Data,2e+01,2e+01,5e+00,4e+00,1e+00,Rimhala,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,5e+00,4e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rmadiyeh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1e+01,3e+01,5e+00,3.5e+01,5e+00,Rmadiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rmaich,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Rmaich,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
